Course,Year,Semester,Instructor,Slot,Mode,Scheduled
MATH 32,2022,Spring,Ahmad Yazdankhah,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2022,Spring,Sai Vamsi Chilukuri,MW|10:30AM-11:45AM,Fully Online,0
MATH 32,2022,Spring,Saied Rafati,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2022,Spring,Wencen Wu,TR|12:00PM-01:15PM,Hybrid,0
MATH 32,2022,Spring,Barbara Murphywesley,MW|12:00PM-01:15PM,Hybrid,0
MATH 32,2022,Spring,Alexandra Chakarov,MW|01:30PM-02:45PM,Fully Online,0
MATH 32,2022,Spring,Brenda Serrano,MW|04:30PM-05:45PM,Fully Online,0
MATH 32,2022,Spring,Preetpal Kang,MW|12:00PM-01:15PM,Hybrid,0
MATH 32,2022,Spring,Kevin Nguyen,MW|01:30PM-02:45PM,Fully Online,0
MATH 32,2022,Spring,Mahima Agumbe Suresh,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2022,Spring,Bem Cayco,MW|03:00PM-04:15PM,Hybrid,0
MATH 32,2022,Spring,Soon Tee Teoh,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2022,Spring,Allison Stdennis,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2022,Spring,Mahima Agumbe Suresh,TR|06:00PM-07:15PM,Hybrid,0
MATH 32,2022,Spring,Jahan Ghofraniha,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2022,Spring,Poojan Bharatbhai Gandhi,MW|06:00PM-07:15PM,Fully Online,0
MATH 32,2022,Spring,Olga Kovaleva,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2022,Spring,Shervin Ambrose,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2022,Spring,Irina Slobodov,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2022,Spring,Shervin Ambrose,MW|04:30PM-05:45PM,Hybrid,0
MATH 32,2022,Spring,Shreeyukta Singh,TR|12:00PM-01:15PM,In Person,0
MATH 32,2022,Spring,Mahekkumar Mayankkumar Pavthawala,MW|03:00PM-04:15PM,Fully Online,0
MATH 32,2022,Spring,Micah Johnson,TR|12:00PM-01:15PM,Hybrid,0
MATH 32,2022,Spring,Daniel Brinkman,MW|10:30AM-11:45AM,Fully Online,0
MATH 32,2022,Spring,Stephanie Stepp,MW|01:30PM-02:45PM,Hybrid,0
MATH 32,2022,Spring,John Leih,MW|04:30PM-05:45PM,In Person,0
MATH 32,2022,Spring,Ian Power-Luetscher,TR|10:30AM-11:45AM,Fully Online,0
MATH 32,2022,Spring,Khushbu Shah,TR|06:00PM-07:15PM,In Person,0
MATH 32,2022,Spring,Soon Tee Teoh,MW|10:30AM-11:45AM,Fully Online,0
MATH 32,2022,Spring,Venkata Prudhvi Vellanki,TR|04:30PM-05:45PM,In Person,0
MATH 32,2022,Spring,Carlie Pietsch / Jeffrey Wegener,MW|12:00PM-01:15PM,Fully Online,0
MATH 32,2022,Spring,Amber Sylva,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2022,Spring,Bee Leng Lee,TR|01:30PM-02:45PM,In Person,0
MATH 32,2022,Spring,Stephanie Wemusa,TR|01:30PM-02:45PM,In Person,0
MATH 32,2023,Fall,Edgar Bering,MW|10:30AM-11:45AM,In Person,1
MATH 32,2023,Fall,Richard Low,MW|12:00PM-01:15PM,In Person,1
MATH 32,2023,Fall,Giang Le,MW|01:30PM-02:45PM,In Person,1
MATH 32,2023,Fall,Patrick Murphy,MW|03:00PM-04:15PM,In Person,1
MATH 32,2023,Fall,Lining Wang,TR|09:00AM-10:15AM,In Person,1
MATH 32,2023,Fall,Devam Sanjay Sheth,TR|01:30PM-02:45PM,In Person,1
MATH 32,2023,Fall,Richard Low,MW|04:30PM-05:45PM,In Person,1
MATH 32,2023,Fall,Edric Dabu,MW|09:00AM-10:15AM,In Person,1
MATH 32,2023,Fall,Lining Wang,TR|03:00PM-04:15PM,In Person,1
MATH 32,2023,Fall,Edgar Bering,MW|01:30PM-02:45PM,In Person,1
MATH 32,2023,Fall,Devam Sanjay Sheth,TR|10:30AM-11:45AM,In Person,1
MATH 32,2023,Fall,Richard Low,TR|12:00PM-01:15PM,In Person,1
MATH 32,2023,Fall,Devam Sanjay Sheth,TR|04:30PM-05:45PM,In Person,1
MATH 32,2023,Fall,Patrick Murphy,MW|10:30AM-11:45AM,In Person,1
MATH 32,2023,Fall,Giang Le,MW|09:00AM-10:15AM,In Person,1
MATH 32,2023,Fall,Andrea Gottlieb,TR|10:30AM-11:45AM,Fully Online,0
MATH 32,2023,Fall,Lavanya Lankalapilli,TR|12:00PM-01:15PM,Hybrid,0
MATH 32,2023,Fall,Devam Sanjay Sheth,TR|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Fall,Hsin-Yi Meng,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Fall,Nada Attar,MW|09:00AM-10:15AM,Hybrid,0
MATH 32,2023,Fall,Jonas Fahrney,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Fall,David Archer,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Fall,Nathapong Shugan,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Fall,Chung-Wen Tsao,MW|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Fall,Nithin Reddy Govindugari,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Fall,David Parent,MW|10:30AM-11:45AM,Hybrid,0
MATH 32,2023,Fall,Gaurav Sarkar,TR|06:00PM-07:15PM,In Person,0
MATH 32,2023,Fall,Misako Van Der Poel,MW|10:30AM-11:45AM,Fully Online,0
MATH 32,2023,Fall,Jose Ramirez,TR|09:00AM-10:15AM,In Person,0
MATH 32,2023,Fall,Victor Maraschin,MW|10:30AM-11:45AM,In Person,0
MATH 32,2023,Fall,Steven Morgan,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2023,Fall,Andrew Bond,TR|09:00AM-10:15AM,Hybrid,0
MATH 32,2023,Fall,Yasmeen Abdeljabbar,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Fall,Karen Singmaster / Elizabeth Migicovsky,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2023,Fall,Kaushik Patra,MW|06:00PM-07:15PM,In Person,0
MATH 32,2023,Fall,Craig Jones,MW|12:00PM-01:15PM,Hybrid,0
MATH 32,2023,Fall,Joseph Petsche / Ryan Portner,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Fall,Ben Reed,MW|09:00AM-10:15AM,Hybrid,0
MATH 32,2023,Fall,Amber Sylva,TR|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Fall,Matthew Leigh / Jonathan Miller,MW|04:30PM-05:45PM,In Person,0
MATH 32,2023,Fall,Bhawandeep Singh Harsh,TR|12:00PM-01:15PM,In Person,0
MATH 32,2023,Fall,Jun Liu,MW|09:00AM-10:15AM,Fully Online,0
MATH 32,2023,Fall,Anqi Shao,MW|10:30AM-11:45AM,Hybrid,0
MATH 32,2023,Fall,Anant Shukla,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Fall,David Archer,MW|03:00PM-04:15PM,Fully Online,0
MATH 32,2023,Fall,Shreeyukta Singh,TR|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Fall,Raymond Kwok,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Fall,Alla Petrosyan,MW|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Fall,Anne Cheilek,MW|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Fall,Danielle Allen,MW|12:00PM-01:15PM,Fully Online,0
MATH 32,2023,Fall,Craig Jones,MW|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Fall,Erik Johnson,MW|04:30PM-05:45PM,Hybrid,0
MATH 32,2023,Fall,Ume Ali,TR|04:30PM-05:45PM,In Person,0
MATH 32,2023,Fall,Giang Le,TR|12:00PM-01:15PM,In Person,0
MATH 32,2023,Fall,Venkata Sudha Vihari Chitrapu,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2023,Fall,Sonia Cuellar-Ortiz,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Fall,Sanjayvarma Pandeti / Bhawandeep Singh Harsh,TR|03:00PM-04:15PM,In Person,0
MATH 32,2023,Fall,Raymond Kwok,TR|09:00AM-10:15AM,Hybrid,0
MATH 32,2023,Fall,Giang Le,TR|06:00PM-07:15PM,In Person,0
MATH 32,2023,Fall,Yue Luo,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Fall,Faramarz Mortezaie,MW|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Fall,Gregory Courand,TR|03:00PM-04:15PM,Fully Online,0
MATH 32,2023,Fall,Michele Dodge / Carlie Pietsch,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Fall,Alayna Mills,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Fall,Roshni Dhandamudi,MW|10:30AM-11:45AM,In Person,0
MATH 32,2023,Fall,Saptarshi Sengupta,TR|06:00PM-07:15PM,In Person,0
MATH 32,2023,Fall,Kunjal Shah,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2023,Fall,Spoorthy Ananthaiah,MW|01:30PM-02:45PM,In Person,0
MATH 32,2023,Fall,Rachel Turner,TR|10:30AM-11:45AM,Fully Online,0
MATH 32,2023,Fall,Medha Bodas,TR|12:00PM-01:15PM,Hybrid,0
MATH 32,2023,Fall,Plamen Koev,TR|09:00AM-10:15AM,Fully Online,0
MATH 32,2023,Fall,Ching-Seh Wu,MW|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Fall,Lin Zou,TR|06:00PM-07:15PM,In Person,0
MATH 32,2023,Fall,Rakesh Jeyasingh,MW|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Fall,Alesya Petty,MW|01:30PM-02:45PM,In Person,0
MATH 32,2023,Fall,Linda Landau,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Fall,Karen Singmaster,MW|10:30AM-11:45AM,Hybrid,0
MATH 32,2023,Fall,Yasmeen Abdeljabbar,MW|09:00AM-10:15AM,Hybrid,0
MATH 32,2023,Fall,Carlos Rojas,MW|10:30AM-11:45AM,In Person,0
MATH 32,2023,Fall,Stephanie Velasquez,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Fall,Chao-Li Tarng,MW|03:00PM-04:15PM,Fully Online,0
MATH 32,2023,Fall,Essam Marouf,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Fall,Venkata Sudha Vihari Chitrapu,TR|01:30PM-02:45PM,In Person,0
MATH 32,2023,Fall,Laura Mugica Sanchez,MW|04:30PM-05:45PM,Hybrid,0
MATH 32,2023,Fall,Azadeh Shahid Faylienejad,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Fall,Barbara Murphywesley,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Fall,Minh Hoang Huynh,MW|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Fall,Rula Khayrallah,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Fall,Preetpal Kang,MW|09:00AM-10:15AM,In Person,0
MATH 32,2023,Fall,Supreeta Amin,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Spring,Minh Vu,MW|09:00AM-10:15AM,In Person,1
MATH 32,2023,Spring,Hadley Debrine,MW|04:30PM-05:45PM,In Person,1
MATH 32,2023,Spring,Thomas Cai,MW|01:30PM-02:45PM,In Person,1
MATH 32,2023,Spring,Edgar Bering,TR|09:00AM-10:15AM,In Person,1
MATH 32,2023,Spring,Richard Low,MW|03:00PM-04:15PM,In Person,1
MATH 32,2023,Spring,Marion Campisi,TR|09:00AM-10:15AM,In Person,1
MATH 32,2023,Spring,Marion Campisi,MW|09:00AM-10:15AM,In Person,1
MATH 32,2023,Spring,Minh Vu,MW|12:00PM-01:15PM,In Person,1
MATH 32,2023,Spring,Minh Vu,TR|10:30AM-11:45AM,In Person,1
MATH 32,2023,Spring,Michael Vartanian,MW|10:30AM-11:45AM,In Person,1
MATH 32,2023,Spring,Carl Bugarin,TR|06:00PM-07:15PM,In Person,1
MATH 32,2023,Spring,Nick Sobrepena,TR|12:00PM-01:15PM,In Person,1
MATH 32,2023,Spring,Kevin Nguyen,TR|04:30PM-05:45PM,In Person,1
MATH 32,2023,Spring,Richard Low,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Spring,Amna Yusuf,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2023,Spring,Amanda Shipman,TR|01:30PM-02:45PM,In Person,0
MATH 32,2023,Spring,Plamen Koev,TR|03:00PM-04:15PM,In Person,0
MATH 32,2023,Spring,Loc Lam,MW|10:30AM-11:45AM,Fully Online,0
MATH 32,2023,Spring,Victor Maraschin,TR|09:00AM-10:15AM,Fully Online,0
MATH 32,2023,Spring,Roohi Vora,TR|09:00AM-10:15AM,Hybrid,0
MATH 32,2023,Spring,Nada Attar,TR|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Spring,Haonan Wang,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Spring,Ahmed Banafa,MW|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Spring,Nithin Reddy Govindugari,MW|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Spring,Minh Hoang Huynh,TR|09:00AM-10:15AM,Hybrid,0
MATH 32,2023,Spring,Joseph Navarro,MW|04:30PM-05:45PM,Hybrid,0
MATH 32,2023,Spring,Alla Petrosyan,MW|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Spring,Daniel Hendel De La O,MW|03:00PM-04:15PM,In Person,0
MATH 32,2023,Spring,Mahima Agumbe Suresh,MW|03:00PM-04:15PM,Hybrid,0
MATH 32,2023,Spring,Minh Hoang Huynh,MW|10:30AM-11:45AM,In Person,0
MATH 32,2023,Spring,Avantika Rohatgi,TR|03:00PM-04:15PM,Hybrid,0
MATH 32,2023,Spring,Tahir Bachar Issa,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Spring,Nargis Adham,MW|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Spring,Victor Maraschin,MW|04:30PM-05:45PM,Hybrid,0
MATH 32,2023,Spring,Allison Stdennis,MW|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Spring,Brenda Serrano / Karen Singmaster,TR|03:00PM-04:15PM,Hybrid,0
MATH 32,2023,Spring,Kong Li,MW|04:30PM-05:45PM,In Person,0
MATH 32,2023,Spring,Tahir Bachar Issa,MW|01:30PM-02:45PM,In Person,0
MATH 32,2023,Spring,Ishie Eswar,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Spring,Roohi Vora,TR|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Spring,Kyle Hambrook,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Spring,Hollianne Mcclure,MW|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Spring,Ignacio Mosqueira,MW|03:00PM-04:15PM,In Person,0
MATH 32,2023,Spring,Tyeshia Sapp,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Spring,Ryan Smith,TR|03:00PM-04:15PM,Fully Online,0
MATH 32,2023,Spring,Yujin Hur,MW|04:30PM-05:45PM,Hybrid,0
MATH 32,2023,Spring,Brenda Serrano / Karen Singmaster,MW|03:00PM-04:15PM,Hybrid,0
MATH 32,2023,Spring,Alejandro Garcia,TR|12:00PM-01:15PM,In Person,0
MATH 32,2023,Spring,Karthik Bharadwaj Kunigal Raveendra,TR|04:30PM-05:45PM,In Person,0
MATH 32,2023,Spring,Christopher Bankston,TR|10:30AM-11:45AM,Fully Online,0
MATH 32,2023,Spring,Amulya Raavi,TR|06:00PM-07:15PM,In Person,0
MATH 32,2023,Spring,Bhawandeep Singh Harsh,MW|10:30AM-11:45AM,In Person,0
MATH 32,2023,Spring,Chang Choo,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Spring,Brenda Serrano,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Spring,Michael Vartanian,TR|09:00AM-10:15AM,In Person,0
MATH 32,2023,Spring,Niranjani Patel,MW|03:00PM-04:15PM,In Person,0
MATH 32,2023,Spring,Edgar Bering,TR|10:30AM-11:45AM,In Person,0
MATH 32,2023,Spring,Peter O'Sullivan,TR|03:00PM-04:15PM,Fully Online,0
MATH 32,2023,Spring,Venkata Prudhvi Vellanki,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2023,Spring,Mary Poffenroth,TR|01:30PM-02:45PM,In Person,0
MATH 32,2023,Spring,Jordan Schettler,TR|09:00AM-10:15AM,Fully Online,0
MATH 32,2023,Spring,Addie Mahmassani,MW|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Spring,Edgar Bering,TR|04:30PM-05:45PM,Fully Online,0
MATH 32,2023,Spring,Rachel Turner,MW|06:00PM-07:15PM,Fully Online,0
MATH 32,2023,Spring,Austin Karwowski,MW|01:30PM-02:45PM,In Person,0
MATH 32,2023,Spring,William Andreopoulos,TR|12:00PM-01:15PM,Hybrid,0
MATH 32,2023,Spring,Kala Padmanabhan,TR|10:30AM-11:45AM,In Person,0
MATH 32,2023,Spring,Curtis Asplund,TR|03:00PM-04:15PM,Fully Online,0
MATH 32,2023,Spring,Wo-Tak Wu,TR|04:30PM-05:45PM,In Person,0
MATH 32,2023,Spring,Chung-Wen Tsao,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2023,Spring,Christopher Bankston,MW|10:30AM-11:45AM,In Person,0
MATH 32,2023,Spring,Raina Levesque,MW|01:30PM-02:45PM,In Person,0
MATH 32,2023,Spring,Nader Mir,TR|03:00PM-04:15PM,In Person,0
MATH 32,2023,Spring,Hollianne Mcclure,MW|12:00PM-01:15PM,Hybrid,0
MATH 32,2023,Spring,Michael Vartanian,TR|12:00PM-01:15PM,In Person,0
MATH 32,2023,Spring,Trisha Bergthold,MW|10:30AM-11:45AM,Hybrid,0
MATH 32,2023,Spring,Yuching Yang,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2023,Spring,Carlos Rojas,MW|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Dashiell Fryer,TR|04:30PM-05:45PM,In Person,1
MATH 32,2024,Fall,Daniel Brinkman,TR|01:30PM-02:45PM,In Person,1
MATH 32,2024,Fall,Bem Cayco,MW|09:00AM-10:15AM,In Person,1
MATH 32,2024,Fall,Daniel Brinkman,TR|03:00PM-04:15PM,In Person,1
MATH 32,2024,Fall,Tahir Bachar Issa,MW|01:30PM-02:45PM,In Person,1
MATH 32,2024,Fall,Kevin Nguyen,TR|12:00PM-01:15PM,In Person,1
MATH 32,2024,Fall,Hao Thai,TR|09:00AM-10:15AM,In Person,1
MATH 32,2024,Fall,Tahir Bachar Issa,MW|12:00PM-01:15PM,In Person,1
MATH 32,2024,Fall,Edgar Bering,MW|03:00PM-04:15PM,In Person,1
MATH 32,2024,Fall,Edgar Bering,TR|10:30AM-11:45AM,In Person,1
MATH 32,2024,Fall,Genevieve Nguyen,MW|12:00PM-01:15PM,In Person,1
MATH 32,2024,Fall,Padmavati Tanniru,MW|03:00PM-04:15PM,In Person,1
MATH 32,2024,Fall,Kyle Worley,MW|10:30AM-11:45AM,In Person,1
MATH 32,2024,Fall,Huiling Xie,MW|10:30AM-11:45AM,In Person,1
MATH 32,2024,Fall,Bem Cayco,MW|10:30AM-11:45AM,In Person,1
MATH 32,2024,Fall,Viet Nguyen,TR|09:00AM-10:15AM,In Person,1
MATH 32,2024,Fall,Gregory Tomlinson,MW|12:00PM-01:15PM,Fully Online,0
MATH 32,2024,Fall,Jeonghee Kim,TR|09:00AM-10:15AM,Fully Online,0
MATH 32,2024,Fall,Jane Berg,MW|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Niloofar Salehi,TR|06:00PM-07:15PM,Hybrid,0
MATH 32,2024,Fall,Tony Pan,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2024,Fall,Bem Cayco,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2024,Fall,Nikhil Sunku,TR|10:30AM-11:45AM,In Person,0
MATH 32,2024,Fall,Ram Nallamatti,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2024,Fall,Suneuy Kim,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2024,Fall,Victoria Thorp,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2024,Fall,Carl Bugarin,TR|10:30AM-11:45AM,Hybrid,0
MATH 32,2024,Fall,Rula Khayrallah,MW|09:00AM-10:15AM,Fully Online,0
MATH 32,2024,Fall,Amelia Le,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2024,Fall,Deeptiman Kaushik,MW|09:00AM-10:15AM,Fully Online,0
MATH 32,2024,Fall,Mark Ammar Rayes,TR|03:00PM-04:15PM,In Person,0
MATH 32,2024,Fall,Karen Singmaster,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2024,Fall,John Diniz,TR|03:00PM-04:15PM,In Person,0
MATH 32,2024,Fall,Chinmayi Kagganagi,TR|01:30PM-02:45PM,In Person,0
MATH 32,2024,Fall,Chandra Prakash Saini,MW|09:00AM-10:15AM,Hybrid,0
MATH 32,2024,Fall,Maryam Pirmoradi,TR|06:00PM-07:15PM,In Person,0
MATH 32,2024,Fall,Mukesh Dokala,TR|10:30AM-11:45AM,Hybrid,0
MATH 32,2024,Fall,Jalel Rejeb,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Gregory Tomlinson,TR|04:30PM-05:45PM,In Person,0
MATH 32,2024,Fall,Olga Kovaleva,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Thuy Le / Chang Choo,TR|04:30PM-05:45PM,In Person,0
MATH 32,2024,Fall,Irina Slobodov,MW|01:30PM-02:45PM,Fully Online,0
MATH 32,2024,Fall,Melody Esfandiari,MW|10:30AM-11:45AM,Fully Online,0
MATH 32,2024,Fall,Kevin Schmidt,TR|01:30PM-02:45PM,Fully Online,0
MATH 32,2024,Fall,Zehlia Babaci-Wilhite,TR|01:30PM-02:45PM,In Person,0
MATH 32,2024,Fall,Rula Khayrallah,TR|12:00PM-01:15PM,In Person,0
MATH 32,2024,Fall,Chelsea Criez,MW|03:00PM-04:15PM,Hybrid,0
MATH 32,2024,Fall,Vidya Rangasayee,TR|04:30PM-05:45PM,Fully Online,0
MATH 32,2024,Fall,Dashiell Fryer,TR|12:00PM-01:15PM,In Person,0
MATH 32,2024,Fall,Mary Poffenroth,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Jillian Murphy,MW|12:00PM-01:15PM,In Person,0
MATH 32,2024,Fall,Balaji Venkatraman,TR|04:30PM-05:45PM,Hybrid,0
MATH 32,2024,Fall,Kevin Pham,MW|06:00PM-07:15PM,In Person,0
MATH 32,2024,Fall,Ignacio Mosqueira,TR|12:00PM-01:15PM,In Person,0
MATH 32,2024,Fall,Yue Luo,MW|03:00PM-04:15PM,Fully Online,0
MATH 32,2024,Fall,Bhawandeep Singh Harsh,MW|10:30AM-11:45AM,Hybrid,0
MATH 32,2024,Fall,Mary Poffenroth,MW|06:00PM-07:15PM,Fully Online,0
MATH 32,2024,Fall,Spoorthy Ananthaiah,TR|06:00PM-07:15PM,Hybrid,0
MATH 32,2024,Fall,Rafael Kaliski,MW|01:30PM-02:45PM,In Person,0
MATH 32,2024,Fall,Wo-Tak Wu,TR|04:30PM-05:45PM,Fully Online,0
MATH 32,2024,Fall,Shreeyukta Singh,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2024,Fall,Plamen Koev,TR|12:00PM-01:15PM,Hybrid,0
MATH 32,2024,Fall,Kyle Worley,TR|06:00PM-07:15PM,In Person,0
MATH 32,2024,Fall,Nathapong Shugan,MW|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Mahathi Sritha Gudimella,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2024,Fall,Ramin Moazeni,TR|06:00PM-07:15PM,Fully Online,0
MATH 32,2024,Fall,Simon Seo,TR|01:30PM-02:45PM,In Person,0
MATH 32,2024,Fall,Michael Vartanian,MW|04:30PM-05:45PM,Hybrid,0
MATH 32,2024,Fall,Peter O'Sullivan,TR|04:30PM-05:45PM,Fully Online,0
MATH 32,2024,Fall,Craig Jones,TR|06:00PM-07:15PM,Hybrid,0
MATH 32,2024,Fall,Nikhil Sunku,TR|12:00PM-01:15PM,In Person,0
MATH 32,2024,Fall,Chelsea Criez,MW|03:00PM-04:15PM,In Person,0
MATH 32,2024,Fall,S V S Siva Narayana Naga Sesha Kollepara,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Nargis Adham,MW|12:00PM-01:15PM,Hybrid,0
MATH 32,2024,Fall,Bonnie Hsia,MW|03:00PM-04:15PM,In Person,0
MATH 32,2024,Fall,Karen Moody,MW|10:30AM-11:45AM,In Person,0
MATH 32,2024,Fall,Faith Kirk,MW|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Darrian Ellis-Hardin,TR|06:00PM-07:15PM,In Person,0
MATH 32,2024,Fall,Nathapong Shugan,MW|12:00PM-01:15PM,Hybrid,0
MATH 32,2024,Fall,Victoria Thorp,TR|03:00PM-04:15PM,Fully Online,0
MATH 32,2024,Fall,Faith Kirk,TR|04:30PM-05:45PM,In Person,0
MATH 32,2024,Fall,Elaheh Sigari,MW|01:30PM-02:45PM,Fully Online,0
MATH 32,2024,Fall,Johnny Damm,TR|01:30PM-02:45PM,Hybrid,0
MATH 32,2024,Fall,Alesya Petty,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2024,Fall,Zehlia Babaci-Wilhite,TR|12:00PM-01:15PM,In Person,0
MATH 32,2024,Fall,Irina Slobodov,TR|10:30AM-11:45AM,Hybrid,0
MATH 32,2024,Fall,Katherine Hamilton,TR|10:30AM-11:45AM,Fully Online,0
MATH 32,2024,Fall,Yue Luo,MW|09:00AM-10:15AM,Fully Online,0
MATH 32,2024,Fall,Jeffrey Beckstrand,MW|10:30AM-11:45AM,Fully Online,0
MATH 32,2024,Fall,Pranjali Sanghvi,MW|12:00PM-01:15PM,Fully Online,0
MATH 32,2024,Fall,Raina Levesque,TR|10:30AM-11:45AM,In Person,0
MATH 32,2024,Fall,Mukesh Dokala,MW|03:00PM-04:15PM,Fully Online,0
MATH 32,2024,Fall,Leanne Lindelof,TR|01:30PM-02:45PM,In Person,0
MATH 32,2024,Fall,Suzy Brookshire,TR|09:00AM-10:15AM,Hybrid,0
MATH 32,2024,Fall,Bhawandeep Singh Harsh,MW|06:00PM-07:15PM,Hybrid,0
MATH 32,2024,Fall,Tahereh Arabghalizi,TR|12:00PM-01:15PM,Fully Online,0
MATH 32,2024,Spring,Minh Vu,TR|09:00AM-10:15AM,In Person,1
MATH 32,2024,Spring,Patrick Murphy,MW|12:00PM-01:15PM,In Person,1
MATH 32,2024,Spring,Medha Bodas,MW|09:00AM-10:15AM,In Person,1
MATH 32,2024,Spring,Bem Cayco,MW|10:30AM-11:45AM,In Person,1
MATH 32,2024,Spring,Medha Bodas,MW|03:00PM-04:15PM,In Person,1
MATH 32,2024,Spring,Kevin Nguyen,TR|12:00PM-01:15PM,In Person,1
MATH 32,2024,Spring,Devam Sanjay Sheth,TR|09:00AM-10:15AM,In Person,1
MATH 32,2024,Spring,Bem Cayco,MW|01:30PM-02:45PM,In Person,1
MATH 32,2024,Spring,Dashiell Fryer,TR|10:30AM-11:45AM,In Person,1
MATH 32,2024,Spring,Devam Sanjay Sheth,TR|10:30AM-11:45AM,In Person,1
